time;Bx;By;Bz;BT
5,900182;0,08;65,18;-0,68;65,18
5,907459;0,15;65,48;-0,75;65,48
5,926098;0,15;65,62;-0,98;65,63
5,927370;0,08;65,62;-0,90;65,63
5,942285;0,00;65,55;-0,98;65,56
5,947711;0,00;65,70;-0,83;65,71
5,957070;-0,15;65,70;-0,83;65,71
5,967237;0,08;66,00;-0,68;66,00
5,977169;0,15;66,23;-0,53;66,23
5,987658;-0,08;66,15;-0,75;66,15
5,997450;-0,23;65,85;-0,75;65,85
6,008122;-0,15;65,70;-0,90;65,71
6,020589;-0,15;65,62;-0,90;65,63
6,027613;-0,08;65,55;-0,83;65,56
6,037283;-0,15;65,33;-0,90;65,33
6,048492;-0,15;65,10;-1,05;65,11
6,057090;-0,30;64,88;-1,05;64,88
6,067964;-0,23;64,88;-0,90;64,88
6,077073;-0,08;65,18;-0,75;65,18
6,089129;-0,15;65,18;-0,45;65,18
6,109625;-0,30;65,25;-0,45;65,25
6,110604;0,00;65,55;-0,45;65,55
6,121252;0,15;65,55;-0,30;65,55
6,127215;0,00;65,78;-0,23;65,78
6,137260;-0,08;66,15;-0,23;66,15
6,148106;-0,23;66,15;-0,08;66,15
6,157198;-0,15;65,93;-0,08;65,93
6,167513;-0,15;66,00;-0,08;66,00
6,177012;0,00;66,15;-0,15;66,15
6,186906;-0,30;65,85;0,00;65,85
6,197719;-0,38;65,93;-0,08;65,93
6,207099;-0,38;65,85;-0,08;65,85
6,217003;-0,15;65,78;-0,15;65,78
6,228382;0,15;65,85;-0,30;65,85
